congressman_id,congressman_2_id,similarity_score,common_votes,same_votes,agreement_percentage
18,964,0.163134,1342,766,0.5708
964,18,0.163134,1342,766,0.5708
18,965,0.236827,1404,851,0.6061
965,18,0.236827,1404,851,0.6061
18,966,0.325584,1266,837,0.6611
966,18,0.325584,1266,837,0.6611
18,967,0.075519,1318,682,0.5175
967,18,0.075519,1318,682,0.5175
18,969,0.146073,1498,816,0.5447
969,18,0.146073,1498,816,0.5447
18,970,0.120385,1310,716,0.5466
970,18,0.120385,1310,716,0.5466
18,971,0.182156,1393,788,0.5657
971,18,0.182156,1393,788,0.5657
18,972,0.137125,1417,766,0.5406
972,18,0.137125,1417,766,0.5406
18,973,0.234506,976,591,0.6055
973,18,0.234506,976,591,0.6055
18,974,0.114289,1274,682,0.5353
974,18,0.114289,1274,682,0.5353
18,976,0.127269,1344,740,0.5506
976,18,0.127269,1344,740,0.5506
18,977,0.179255,1482,826,0.5574
977,18,0.179255,1482,826,0.5574
18,978,0.159194,1295,712,0.5498
978,18,0.159194,1295,712,0.5498
30,31,0.364621,1888,1437,0.7611
31,30,0.364621,1888,1437,0.7611
30,39,0.38326,1773,1281,0.7225
39,30,0.38326,1773,1281,0.7225
30,41,0.441762,1463,1089,0.7444
41,30,0.441762,1463,1089,0.7444
30,54,0.326673,1424,1030,0.7233
54,30,0.326673,1424,1030,0.7233
30,61,0.181097,1444,920,0.6371
61,30,0.181097,1444,920,0.6371
30,65,0.388604,1767,1310,0.7414
65,30,0.388604,1767,1310,0.7414
30,78,0.50966,1821,1444,0.793
78,30,0.50966,1821,1444,0.793
30,86,0.675371,1519,1307,0.8604
86,30,0.675371,1519,1307,0.8604
30,92,0.511841,1789,1425,0.7965
92,30,0.511841,1789,1425,0.7965
30,93,0.575291,1862,1541,0.8276
93,30,0.575291,1862,1541,0.8276
30,95,0.508514,1815,1438,0.7923
95,30,0.508514,1815,1438,0.7923
30,99,0.400113,1638,1238,0.7558
99,30,0.400113,1638,1238,0.7558
30,100,0.501435,1872,1502,0.8024
100,30,0.501435,1872,1502,0.8024
30,117,0.448625,1584,1224,0.7727
117,30,0.448625,1584,1224,0.7727
30,122,0.412488,1412,1064,0.7535
122,30,0.412488,1412,1064,0.7535
30,126,0.251028,1755,1251,0.7128
126,30,0.251028,1755,1251,0.7128
30,127,0.360198,1739,1261,0.7251
127,30,0.360198,1739,1261,0.7251
30,128,0.397481,1482,1113,0.751
128,30,0.397481,1482,1113,0.751
30,130,0.50089,1490,1160,0.7785
130,30,0.50089,1490,1160,0.7785
30,135,0.489122,1707,1357,0.795
135,30,0.489122,1707,1357,0.795
30,154,0.398054,1695,1251,0.7381
154,30,0.398054,1695,1251,0.7381
30,155,0.322032,1853,1344,0.7253
155,30,0.322032,1853,1344,0.7253
30,160,0.271346,1706,1203,0.7052
160,30,0.271346,1706,1203,0.7052
30,179,0.342062,1205,799,0.6631
179,30,0.342062,1205,799,0.6631
30,247,0.501679,1697,1340,0.7896
247,30,0.501679,1697,1340,0.7896
30,770,0.294257,1707,1087,0.6368
770,30,0.294257,1707,1087,0.6368
30,772,0.534,1570,1259,0.8019
772,30,0.534,1570,1259,0.8019
30,774,0.345544,1426,1012,0.7097
774,30,0.345544,1426,1012,0.7097
30,776,0.296308,1621,1067,0.6582
776,30,0.296308,1621,1067,0.6582
30,777,0.458063,1840,1409,0.7658
777,30,0.458063,1840,1409,0.7658
30,780,0.463072,1743,1323,0.759
780,30,0.463072,1743,1323,0.759
30,781,0.551776,1398,1126,0.8054
781,30,0.551776,1398,1126,0.8054
30,782,0.242153,1817,1222,0.6725
782,30,0.242153,1817,1222,0.6725
30,785,0.527131,1195,944,0.79
785,30,0.527131,1195,944,0.79
30,787,0.560307,2014,1656,0.8222
787,30,0.560307,2014,1656,0.8222
30,788,0.59845,1712,1430,0.8353
788,30,0.59845,1712,1430,0.8353
30,789,0.369951,1531,1128,0.7368
789,30,0.369951,1531,1128,0.7368
30,790,0.460557,1609,1233,0.7663
790,30,0.460557,1609,1233,0.7663
30,791,0.512885,1865,1498,0.8032
791,30,0.512885,1865,1498,0.8032
30,793,0.571081,1738,1420,0.817
793,30,0.571081,1738,1420,0.817
30,796,0.490917,1852,1466,0.7916
796,30,0.490917,1852,1466,0.7916
30,801,0.434203,1719,1320,0.7679
801,30,0.434203,1719,1320,0.7679
30,802,0.541124,1863,1532,0.8223
802,30,0.541124,1863,1532,0.8223
30,806,0.597933,1898,1589,0.8372
806,30,0.597933,1898,1589,0.8372
30,809,0.554032,1162,953,0.8201
809,30,0.554032,1162,953,0.8201
30,811,0.392838,1600,1182,0.7388
811,30,0.392838,1600,1182,0.7388
30,818,0.553647,1842,1500,0.8143
818,30,0.553647,1842,1500,0.8143
30,819,0.568288,1448,1175,0.8115
819,30,0.568288,1448,1175,0.8115
30,822,0.395229,1822,1370,0.7519
822,30,0.395229,1822,1370,0.7519
30,826,0.403349,1934,1461,0.7554
826,30,0.403349,1934,1461,0.7554
30,828,0.408582,1692,1318,0.779
828,30,0.408582,1692,1318,0.779
30,829,0.479764,1815,1436,0.7912
829,30,0.479764,1815,1436,0.7912
30,831,0.326009,1841,1321,0.7175
831,30,0.326009,1841,1321,0.7175
30,834,0.325809,1878,1351,0.7194
834,30,0.325809,1878,1351,0.7194
30,840,0.424066,1789,1320,0.7378
840,30,0.424066,1789,1320,0.7378
30,842,0.532293,1770,1424,0.8045
842,30,0.532293,1770,1424,0.8045
30,845,0.489504,1863,1467,0.7874
845,30,0.489504,1863,1467,0.7874
30,851,0.326652,1802,1328,0.737
851,30,0.326652,1802,1328,0.737
30,857,0.453289,1256,974,0.7755
857,30,0.453289,1256,974,0.7755
30,861,0.297478,1730,1208,0.6983
861,30,0.297478,1730,1208,0.6983
30,864,0.505748,1753,1390,0.7929
864,30,0.505748,1753,1390,0.7929
30,870,0.4668,1681,1310,0.7793
870,30,0.4668,1681,1310,0.7793
30,874,0.368367,1882,1382,0.7343
874,30,0.368367,1882,1382,0.7343
30,875,0.416788,1566,1208,0.7714
875,30,0.416788,1566,1208,0.7714
30,881,0.434866,1585,1193,0.7527
881,30,0.434866,1585,1193,0.7527
30,883,0.589423,1915,1594,0.8324
883,30,0.589423,1915,1594,0.8324
30,884,0.427325,1864,1411,0.757
884,30,0.427325,1864,1411,0.757
30,885,0.570356,1841,1516,0.8235
885,30,0.570356,1841,1516,0.8235
30,886,0.528867,1831,1473,0.8045
886,30,0.528867,1831,1473,0.8045
30,887,0.43748,1861,1465,0.7872
887,30,0.43748,1861,1465,0.7872
30,888,0.413656,1730,1310,0.7572
888,30,0.413656,1730,1310,0.7572
30,889,0.314324,1931,1370,0.7095
889,30,0.314324,1931,1370,0.7095
30,890,0.533949,1872,1494,0.7981
890,30,0.533949,1872,1494,0.7981
30,891,0.486177,1924,1539,0.7999
891,30,0.486177,1924,1539,0.7999
30,892,0.467091,1205,910,0.7552
892,30,0.467091,1205,910,0.7552
30,893,0.394174,1962,1466,0.7472
893,30,0.394174,1962,1466,0.7472
30,894,0.342444,2022,1479,0.7315
894,30,0.342444,2022,1479,0.7315
30,895,0.313675,1952,1385,0.7095
895,30,0.313675,1952,1385,0.7095
30,896,0.334034,1900,1358,0.7147
896,30,0.334034,1900,1358,0.7147
30,897,0.35809,1912,1412,0.7385
897,30,0.35809,1912,1412,0.7385
30,898,0.426007,1613,1157,0.7173
898,30,0.426007,1613,1157,0.7173
30,899,0.170064,1857,1191,0.6414
899,30,0.170064,1857,1191,0.6414
30,900,0.557934,1930,1579,0.8181
900,30,0.557934,1930,1579,0.8181
30,901,0.469685,1654,1260,0.7618
901,30,0.469685,1654,1260,0.7618
30,902,0.482859,1886,1500,0.7953
902,30,0.482859,1886,1500,0.7953
30,903,0.63297,2001,1701,0.8501
903,30,0.63297,2001,1701,0.8501
30,904,0.567383,1786,1469,0.8225
904,30,0.567383,1786,1469,0.8225
30,905,0.536689,1540,1233,0.8006
905,30,0.536689,1540,1233,0.8006
30,906,0.477904,1558,1204,0.7728
906,30,0.477904,1558,1204,0.7728
30,907,0.422939,1926,1482,0.7695
907,30,0.422939,1926,1482,0.7695
30,908,0.327578,1964,1425,0.7256
908,30,0.327578,1964,1425,0.7256
30,909,0.348021,1987,1454,0.7318
909,30,0.348021,1987,1454,0.7318
30,910,0.314443,1767,1264,0.7153
910,30,0.314443,1767,1264,0.7153
30,911,0.33906,1907,1372,0.7195
911,30,0.33906,1907,1372,0.7195
30,912,0.323704,1996,1439,0.7209
912,30,0.323704,1996,1439,0.7209
30,913,0.330981,1851,1345,0.7266
913,30,0.330981,1851,1345,0.7266
30,914,0.319808,1836,1299,0.7075
914,30,0.319808,1836,1299,0.7075
30,915,0.570644,1941,1601,0.8248
915,30,0.570644,1941,1601,0.8248
30,917,0.503908,1803,1415,0.7848
917,30,0.503908,1803,1415,0.7848
30,918,0.552222,1862,1518,0.8153
918,30,0.552222,1862,1518,0.8153
30,919,0.511343,1957,1555,0.7946
919,30,0.511343,1957,1555,0.7946
30,920,0.616443,1921,1623,0.8449
920,30,0.616443,1921,1623,0.8449
30,921,0.399035,1747,1336,0.7647
921,30,0.399035,1747,1336,0.7647
30,922,0.597962,1866,1553,0.8323
922,30,0.597962,1866,1553,0.8323
30,923,0.374588,1995,1498,0.7509
923,30,0.374588,1995,1498,0.7509
30,924,0.519368,1885,1523,0.808
924,30,0.519368,1885,1523,0.808
30,925,0.366808,1945,1459,0.7501
925,30,0.366808,1945,1459,0.7501
30,926,0.431785,1655,1309,0.7909
926,30,0.431785,1655,1309,0.7909
30,927,0.574129,1914,1590,0.8307
927,30,0.574129,1914,1590,0.8307
30,928,0.547035,1799,1461,0.8121
928,30,0.547035,1799,1461,0.8121
30,929,0.369602,1788,1340,0.7494
929,30,0.369602,1788,1340,0.7494
30,930,0.294554,1913,1319,0.6895
930,30,0.294554,1913,1319,0.6895
30,931,0.360524,1374,992,0.722
931,30,0.360524,1374,992,0.722
30,932,0.538365,1992,1618,0.8122
932,30,0.538365,1992,1618,0.8122
30,933,0.385618,1599,1166,0.7292
933,30,0.385618,1599,1166,0.7292
30,934,0.369496,1909,1418,0.7428
934,30,0.369496,1909,1418,0.7428
30,935,0.26971,1840,1234,0.6707
935,30,0.26971,1840,1234,0.6707
30,936,0.679366,14,13,0.9286
936,30,0.679366,14,13,0.9286
30,937,0.305684,1917,1358,0.7084
937,30,0.305684,1917,1358,0.7084
30,938,0.54442,241,195,0.8091
938,30,0.54442,241,195,0.8091
30,939,0.583429,1987,1641,0.8259
939,30,0.583429,1987,1641,0.8259
30,940,0.462919,1799,1391,0.7732
940,30,0.462919,1799,1391,0.7732
30,941,0.569784,1722,1415,0.8217
941,30,0.569784,1722,1415,0.8217
30,942,0.536368,1890,1518,0.8032
942,30,0.536368,1890,1518,0.8032
30,943,0.375367,1748,1245,0.7122
943,30,0.375367,1748,1245,0.7122
30,944,0.472912,1614,1233,0.7639
944,30,0.472912,1614,1233,0.7639
30,945,0.526562,1733,1385,0.7992
945,30,0.526562,1733,1385,0.7992
30,946,0.392099,1673,1208,0.7221
946,30,0.392099,1673,1208,0.7221
30,947,0.348713,1615,1168,0.7232
947,30,0.348713,1615,1168,0.7232
30,948,0.399022,1601,1185,0.7402
948,30,0.399022,1601,1185,0.7402
30,949,0.602535,1854,1540,0.8306
949,30,0.602535,1854,1540,0.8306
30,950,0.538634,1877,1524,0.8119
950,30,0.538634,1877,1524,0.8119
30,951,0.328324,1838,1318,0.7171
951,30,0.328324,1838,1318,0.7171
30,952,0.406266,1792,1348,0.7522
952,30,0.406266,1792,1348,0.7522
30,953,0.481655,1899,1510,0.7952
953,30,0.481655,1899,1510,0.7952
30,954,0.455457,1601,1217,0.7601
954,30,0.455457,1601,1217,0.7601
30,955,0.470039,1838,1412,0.7682
955,30,0.470039,1838,1412,0.7682
30,956,0.430084,1793,1374,0.7663
956,30,0.430084,1793,1374,0.7663
30,957,0.410578,1868,1412,0.7559
957,30,0.410578,1868,1412,0.7559
30,958,0.43217,1759,1351,0.7681
958,30,0.43217,1759,1351,0.7681
30,959,0.33168,1942,1410,0.7261
959,30,0.33168,1942,1410,0.7261
30,960,0.322394,1927,1380,0.7161
960,30,0.322394,1927,1380,0.7161
30,961,0.500162,1879,1501,0.7988
961,30,0.500162,1879,1501,0.7988
30,962,0.376164,1725,1226,0.7107
962,30,0.376164,1725,1226,0.7107
30,963,0.484697,1853,1462,0.789
963,30,0.484697,1853,1462,0.789
30,964,0.455287,1741,1341,0.7702
964,30,0.455287,1741,1341,0.7702
30,965,0.433558,1888,1440,0.7627
965,30,0.433558,1888,1440,0.7627
30,966,0.38516,1697,1210,0.713
966,30,0.38516,1697,1210,0.713
30,967,0.522642,1869,1505,0.8052
967,30,0.522642,1869,1505,0.8052
30,969,0.506713,1998,1606,0.8038
969,30,0.506713,1998,1606,0.8038
30,970,0.413503,1829,1425,0.7791
970,30,0.413503,1829,1425,0.7791
30,971,0.545927,1797,1467,0.8164
971,30,0.545927,1797,1467,0.8164
30,972,0.558144,1785,1461,0.8185
972,30,0.558144,1785,1461,0.8185
30,973,0.281351,1268,841,0.6632
973,30,0.281351,1268,841,0.6632
30,974,0.505452,1701,1356,0.7972
974,30,0.505452,1701,1356,0.7972
30,976,0.480646,1795,1380,0.7688
976,30,0.480646,1795,1380,0.7688
30,977,0.323464,1931,1397,0.7235
977,30,0.323464,1931,1397,0.7235
30,978,0.313914,1718,1233,0.7177
978,30,0.313914,1718,1233,0.7177
31,39,0.407713,1803,1356,0.7521
39,31,0.407713,1803,1356,0.7521
31,41,0.324459,1567,1092,0.6969
41,31,0.324459,1567,1092,0.6969
31,54,0.263413,1402,1003,0.7154
54,31,0.263413,1402,1003,0.7154
31,61,0.193905,1519,980,0.6452
61,31,0.193905,1519,980,0.6452
31,65,0.36036,1756,1316,0.7494
65,31,0.36036,1756,1316,0.7494
31,78,0.407519,1843,1423,0.7721
78,31,0.407519,1843,1423,0.7721
31,86,0.409369,1494,1155,0.7731
86,31,0.409369,1494,1155,0.7731
31,92,0.464443,1785,1427,0.7994
92,31,0.464443,1785,1427,0.7994
31,93,0.539381,1846,1555,0.8424
93,31,0.539381,1846,1555,0.8424
31,95,0.438559,1813,1427,0.7871
95,31,0.438559,1813,1427,0.7871
31,99,0.392468,1666,1314,0.7887
99,31,0.392468,1666,1314,0.7887
31,100,0.347788,1895,1495,0.7889
100,31,0.347788,1895,1495,0.7889
31,117,0.372974,1570,1220,0.7771
117,31,0.372974,1570,1220,0.7771
31,122,0.25965,1372,983,0.7165
122,31,0.25965,1372,983,0.7165
31,126,0.189758,1749,1276,0.7296
126,31,0.189758,1749,1276,0.7296
31,127,0.349167,1726,1273,0.7375
127,31,0.349167,1726,1273,0.7375
31,128,0.426269,1422,1138,0.8003
128,31,0.426269,1422,1138,0.8003
31,130,0.458827,1449,1136,0.784
130,31,0.458827,1449,1136,0.784
31,135,0.493735,1709,1416,0.8286
135,31,0.493735,1709,1416,0.8286
31,154,0.51815,1795,1425,0.7939
154,31,0.51815,1795,1425,0.7939
31,155,0.3317,1904,1455,0.7642
155,31,0.3317,1904,1455,0.7642
31,160,0.298441,1870,1371,0.7332
160,31,0.298441,1870,1371,0.7332
31,179,0.323386,1243,814,0.6549
179,31,0.323386,1243,814,0.6549
31,247,0.430406,1758,1387,0.789
247,31,0.430406,1758,1387,0.789
31,770,0.226384,1716,1033,0.602
770,31,0.226384,1716,1033,0.602
31,772,0.487994,1571,1269,0.8078
772,31,0.487994,1571,1269,0.8078
31,774,0.364141,1442,1044,0.724
774,31,0.364141,1442,1044,0.724
31,776,0.257415,1598,1037,0.6489
776,31,0.257415,1598,1037,0.6489
31,777,0.360227,1843,1381,0.7493
777,31,0.360227,1843,1381,0.7493
31,780,0.406116,1728,1296,0.75
780,31,0.406116,1728,1296,0.75
31,781,0.476451,1407,1116,0.7932
781,31,0.476451,1407,1116,0.7932
31,782,0.291457,1848,1290,0.6981
782,31,0.291457,1848,1290,0.6981
31,785,0.417108,1131,855,0.756
785,31,0.417108,1131,855,0.756
31,787,0.462769,2041,1662,0.8143
787,31,0.462769,2041,1662,0.8143
31,788,0.501457,1717,1411,0.8218
788,31,0.501457,1717,1411,0.8218
31,789,0.384535,1642,1222,0.7442
789,31,0.384535,1642,1222,0.7442
31,790,0.434022,1598,1233,0.7716
790,31,0.434022,1598,1233,0.7716
31,791,0.522333,1855,1548,0.8345
791,31,0.522333,1855,1548,0.8345
31,793,0.500389,1728,1398,0.809
793,31,0.500389,1728,1398,0.809
31,796,0.484958,1887,1539,0.8156
796,31,0.484958,1887,1539,0.8156
31,801,0.447355,1828,1437,0.7861
801,31,0.447355,1828,1437,0.7861
31,802,0.510632,1942,1608,0.828
802,31,0.510632,1942,1608,0.828
31,806,0.41247,1853,1482,0.7998
806,31,0.41247,1853,1482,0.7998
31,809,0.536146,1223,1004,0.8209
809,31,0.536146,1223,1004,0.8209
31,811,0.40401,1623,1230,0.7579
811,31,0.40401,1623,1230,0.7579
31,818,0.520265,1871,1549,0.8279
818,31,0.520265,1871,1549,0.8279
31,819,0.489446,1459,1166,0.7992
819,31,0.489446,1459,1166,0.7992
31,822,0.376709,1876,1441,0.7681
822,31,0.376709,1876,1441,0.7681
31,826,0.440775,1969,1576,0.8004
826,31,0.440775,1969,1576,0.8004
31,828,0.445614,1766,1436,0.8131
828,31,0.445614,1766,1436,0.8131
31,829,0.444823,1852,1504,0.8121
829,31,0.444823,1852,1504,0.8121
31,831,0.347383,1854,1408,0.7594
831,31,0.347383,1854,1408,0.7594
31,834,0.317539,1905,1433,0.7522
834,31,0.317539,1905,1433,0.7522
31,840,0.384159,1760,1299,0.7381
840,31,0.384159,1760,1299,0.7381
31,842,0.464663,1817,1465,0.8063
842,31,0.464663,1817,1465,0.8063
31,845,0.448783,1892,1506,0.796
845,31,0.448783,1892,1506,0.796
31,851,0.400058,1924,1504,0.7817
851,31,0.400058,1924,1504,0.7817
31,857,0.289724,1293,987,0.7633
857,31,0.289724,1293,987,0.7633
31,861,0.296356,1765,1290,0.7309
861,31,0.296356,1765,1290,0.7309
31,864,0.455919,1740,1388,0.7977
864,31,0.455919,1740,1388,0.7977
31,870,0.346394,1678,1265,0.7539
870,31,0.346394,1678,1265,0.7539
31,874,0.376505,1896,1451,0.7653
874,31,0.376505,1896,1451,0.7653
31,875,0.444435,1673,1326,0.7926
875,31,0.444435,1673,1326,0.7926
